/*********************************************
 * OPL 12.10.0.0 Data
 * Author: Kinast
 * Creation date: Aug 17, 2021 at 11:48:56 AM
 *********************************************/

 nOrders = 100;
 nTasks = 1200;

 nWorkgroups = 10;
 nWorkstations = 30;

 nCobots = 0;
 cobotTimeFactor = 0.7;

 workstations = {
 	< 0, "Workstation 0", 0, 0.86, 1.06, 1, 1 >,
 	< 1, "Workstation 1", 1, 0.92, 1.11, 1, 1 >,
 	< 2, "Workstation 2", 0, 1.02, 0.75, 1, 1 >,
 	< 3, "Workstation 3", 2, 0.93, 0.87, 1, 1 >,
 	< 4, "Workstation 4", 3, 1.14, 1.03, 1, 1 >,
 	< 5, "Workstation 5", 4, 1.11, 1.11, 1, 3 >,
 	< 6, "Workstation 6", 4, 0.97, 0.82, 1, 3 >,
 	< 7, "Workstation 7", 4, 1.08, 0.96, 1, 1 >,
 	< 8, "Workstation 8", 5, 0.99, 0.93, 1, 3 >,
 	< 9, "Workstation 9", 6, 0.76, 0.77, 1, 1 >,
 	< 10, "Workstation 10", 5, 0.75, 1.17, 1, 4 >,
 	< 11, "Workstation 11", 7, 1.23, 1.04, 1, 4 >,
 	< 12, "Workstation 12", 2, 1.04, 1.17, 1, 1 >,
 	< 13, "Workstation 13", 8, 0.83, 0.85, 1, 1 >,
 	< 14, "Workstation 14", 9, 0.9, 0.91, 1, 5 >,
 	< 15, "Workstation 15", 3, 0.82, 1.04, 1, 2 >,
 	< 16, "Workstation 16", 8, 0.77, 0.84, 1, 1 >,
 	< 17, "Workstation 17", 9, 1.21, 1.12, 1, 2 >,
 	< 18, "Workstation 18", 7, 0.84, 1.21, 1, 2 >,
 	< 19, "Workstation 19", 6, 1.24, 1.15, 1, 1 >,
 	< 20, "Workstation 20", 2, 0.84, 1.1, 1, 4 >,
 	< 21, "Workstation 21", 6, 1.25, 1.08, 1, 1 >,
 	< 22, "Workstation 22", 1, 1.12, 1.18, 1, 1 >,
 	< 23, "Workstation 23", 3, 1.19, 1, 1, 1 >,
 	< 24, "Workstation 24", 9, 0.95, 0.85, 1, 2 >,
 	< 25, "Workstation 25", 5, 0.97, 0.97, 1, 1 >,
 	< 26, "Workstation 26", 8, 1.23, 1.08, 1, 1 >,
 	< 27, "Workstation 27", 7, 0.77, 1.16, 1, 3 >,
 	< 28, "Workstation 28", 1, 0.87, 1.09, 1, 5 >,
 	< 29, "Workstation 29", 0, 1.16, 1.11, 1, 3 >
 };

 tasks = {
 	// order 0
 	< 0, 0, 4, 0, 0, 175, 3, -1 >,
 	< 1, 0, 3, 78, 0, 151, 9, 0 >,
 	< 2, 0, 4, 0, 0, 167, 6, 1 >,
 	< 3, 0, 6, 98, 41, 191, 8, 2 >,
 	< 4, 0, 2, 0, 100, 103, 1, 3 >,
