/*********************************************
 * OPL 12.10.0.0 Data
 * Author: Kinast
 * Creation date: Aug 17, 2021 at 11:47:31 AM
 *********************************************/

 nOrders = 50;
 nTasks = 600;

 nWorkgroups = 10;
 nWorkstations = 30;

 nCobots = 0;
 cobotTimeFactor = 0.7;

 workstations = {
 	< 0, "Workstation 0", 0, 1.07, 1.03, 1, 4 >,
 	< 1, "Workstation 1", 1, 0.94, 1.07, 1, 1 >,
 	< 2, "Workstation 2", 2, 1.03, 1.11, 1, 1 >,
 	< 3, "Workstation 3", 3, 1.23, 0.9, 1, 3 >,
 	< 4, "Workstation 4", 4, 0.96, 1.05, 1, 4 >,
 	< 5, "Workstation 5", 5, 1.15, 0.96, 1, 1 >,
 	< 6, "Workstation 6", 6, 0.79, 1.03, 1, 3 >,
 	< 7, "Workstation 7", 7, 0.8, 1.1, 1, 5 >,
 	< 8, "Workstation 8", 4, 1.06, 0.91, 1, 1 >,
 	< 9, "Workstation 9", 2, 1.12, 0.91, 1, 2 >,
 	< 10, "Workstation 10", 1, 1.17, 1.04, 1, 1 >,
 	< 11, "Workstation 11", 6, 0.86, 0.78, 1, 4 >,
 	< 12, "Workstation 12", 1, 1.23, 1.21, 1, 4 >,
 	< 13, "Workstation 13", 3, 1.17, 0.82, 1, 5 >,
 	< 14, "Workstation 14", 7, 1.02, 0.77, 1, 1 >,
 	< 15, "Workstation 15", 5, 0.95, 0.82, 1, 1 >,
 	< 16, "Workstation 16", 3, 0.95, 1.03, 1, 1 >,
 	< 17, "Workstation 17", 8, 0.9, 0.94, 1, 4 >,
 	< 18, "Workstation 18", 2, 1.02, 1.25, 1, 1 >,
 	< 19, "Workstation 19", 9, 1.18, 1.07, 1, 1 >,
 	< 20, "Workstation 20", 6, 1.04, 0.77, 1, 1 >,
 	< 21, "Workstation 21", 8, 1.13, 1.15, 1, 1 >,
 	< 22, "Workstation 22", 9, 1.16, 0.99, 1, 1 >,
 	< 23, "Workstation 23", 8, 1.23, 1.19, 1, 1 >,
 	< 24, "Workstation 24", 9, 1.19, 1.04, 1, 5 >,
 	< 25, "Workstation 25", 0, 0.84, 1.12, 1, 3 >,
 	< 26, "Workstation 26", 0, 0.75, 0.98, 1, 1 >,
 	< 27, "Workstation 27", 5, 1.23, 1.22, 1, 1 >,
 	< 28, "Workstation 28", 4, 1.12, 1.05, 1, 5 >,
 	< 29, "Workstation 29", 7, 0.91, 1.1, 1, 1 >
 };

 tasks = {
 	// order 0
 	< 0, 0, 1, 42, 83, 188, 1, -1 >,
 	< 1, 0, 8, 0, 71, 119, 3, 0 >,
 	< 2, 0, 5, 0, 0, 161, 9, 1 >,
 	< 3, 0, 10, 0, 0, 125, 0, 2 >,
 	< 4, 0, 3, 0, 0, 117, 2, 3 >,
 	< 5, 0, 2, 67, 85, 173, 8, 4 >,
 	< 6, 0, 2, 62, 0, 101, 7, 5 >,
 	< 7, 0, 1, 54, 0, 110, 6, 6 >,
 	< 8, 0, 6, 54, 0, 164, 4, 7 >,
 	< 9, 0, 4, 0, 0, 129, 5, 8 >,
 	< 10, 0, 5, 0, 0, 176, 1, 9 >,
 	< 11, 0, 9, 0, 84, 160, 3, 10 >,
 	// order 1
 	< 12, 1, 1, 45, 0, 200, 9, -1 >,
 	< 13, 1, 3, 79, 44, 142, 0, 12 >,
 	< 14, 1, 3, 71, 0, 199, 2, 13 >,
 	< 15, 1, 8, 0, 92, 153, 8, 14 >,
 	< 16, 1, 9, 61, 0, 137, 7, 15 >,
 	< 17, 1, 6, 38, 98, 136, 6, 16 >,
 	< 18, 1, 4, 0, 0, 133, 4, 17 >,
 	< 19, 1, 9, 0, 33, 162, 5, 18 >,
 	< 20, 1, 10, 87, 35, 143, 1, 19 >,
 	< 21, 1, 7, 0, 39, 200, 3, 20 >,
 	< 22, 1, 8, 34, 0, 197, 9, 21 >,
 	< 23, 1, 8, 0, 84, 200, 0, 22 >,
 	// order 2
 	< 24, 2, 6, 0, 0, 105, 2, -1 >,
 	< 25, 2, 9, 48, 37, 152, 8, 24 >,
 	< 26, 2, 4, 48, 48, 101, 7, 25 >,
 	< 27, 2, 8, 0, 94, 158, 6, 26 >,
 	< 28, 2, 4, 0, 72, 143, 4, 27 >,
 	< 29, 2, 10, 0, 0, 111, 5, 28 >,
 	< 30, 2, 1, 0, 0, 162, 1, 29 >,
 	< 31, 2, 4, 0, 73, 119, 3, 30 >,
 	< 32, 2, 5, 0, 77, 161, 9, 31 >,
 	< 33, 2, 7, 74, 0, 192, 0, 32 >,
 	< 34, 2, 10, 100, 91, 142, 2, 33 >,
 	< 35, 2, 3, 50, 0, 145, 8, 34 >,
 	// order 3
 	< 36, 3, 1, 0, 0, 199, 7, -1 >,
 	< 37, 3, 5, 0, 75, 124, 6, 36 >,
 	< 38, 3, 8, 0, 0, 195, 4, 37 >,
 	< 39, 3, 5, 34, 93, 133, 5, 38 >,
 	< 40, 3, 8, 64, 0, 142, 1, 39 >,
 	< 41, 3, 2, 0, 58, 120, 3, 40 >,
 	< 42, 3, 2, 49, 0, 174, 9, 41 >,
 	< 43, 3, 5, 0, 0, 169, 0, 42 >,
 	< 44, 3, 2, 52, 46, 113, 2, 43 >,
 	< 45, 3, 5, 33, 0, 131, 8, 44 >,
 	< 46, 3, 4, 81, 83, 165, 7, 45 >,
 	< 47, 3, 6, 97, 61, 143, 6, 46 >,
 	// order 4
 	< 48, 4, 2, 0, 0, 192, 4, -1 >,
 	< 49, 4, 2, 0, 0, 199, 5, 48 >,
 	< 50, 4, 3, 100, 82, 138, 1, 49 >,
 	< 51, 4, 9, 0, 0, 192, 3, 50 >,
 	< 52, 4, 4, 57, 0, 185, 9, 51 >,
 	< 53, 4, 6, 0, 0, 141, 0, 52 >,
 	< 54, 4, 1, 59, 0, 183, 2, 53 >,
 	< 55, 4, 7, 0, 0, 155, 8, 54 >,
 	< 56, 4, 2, 0, 0, 180, 7, 55 >,
 	< 57, 4, 9, 0, 0, 145, 6, 56 >,
 	< 58, 4, 6, 44, 0, 182, 4, 57 >,
 	< 59, 4, 3, 31, 61, 103, 5, 58 >,
 	// order 5
 	< 60, 5, 1, 67, 90, 161, 1, -1 >,
 	< 61, 5, 2, 0, 79, 116, 3, 60 >,
 	< 62, 5, 1, 46, 0, 113, 9, 61 >,
 	< 63, 5, 10, 67, 0, 114, 0, 62 >,
 	< 64, 5, 1, 0, 0, 116, 2, 63 >,
 	< 65, 5, 2, 0, 0, 170, 8, 64 >,
 	< 66, 5, 7, 0, 0, 124, 7, 65 >,
 	< 67, 5, 2, 0, 71, 143, 6, 66 >,
 	< 68, 5, 5, 0, 45, 113, 4, 67 >,
 	< 69, 5, 8, 0, 74, 113, 5, 68 >,
 	< 70, 5, 6, 0, 60, 102, 1, 69 >,
 	< 71, 5, 3, 100, 0, 152, 3, 70 >,
 	// order 6
 	< 72, 6, 7, 70, 53, 119, 9, -1 >,
 	< 73, 6, 6, 88, 0, 116, 0, 72 >,
 	< 74, 6, 4, 63, 0, 134, 2, 73 >,
 	< 75, 6, 5, 97, 73, 127, 8, 74 >,
 	< 76, 6, 5, 81, 92, 177, 7, 75 >,
 	< 77, 6, 3, 46, 0, 179, 6, 76 >,
 	< 78, 6, 1, 82, 92, 189, 4, 77 >,
 	< 79, 6, 10, 0, 34, 118, 5, 78 >,
 	< 80, 6, 10, 0, 54, 129, 1, 79 >,
 	< 81, 6, 7, 97, 0, 153, 3, 80 >,
 	< 82, 6, 9, 0, 0, 165, 9, 81 >,
 	< 83, 6, 2, 52, 76, 187, 0, 82 >,
 	// order 7
 	< 84, 7, 3, 0, 63, 168, 2, -1 >,
 	< 85, 7, 4, 69, 0, 100, 8, 84 >,
 	< 86, 7, 4, 0, 0, 131, 7, 85 >,
 	< 87, 7, 10, 0, 0, 154, 6, 86 >,
 	< 88, 7, 5, 37, 0, 102, 4, 87 >,
 	< 89, 7, 3, 0, 0, 149, 5, 88 >,
 	< 90, 7, 10, 40, 66, 186, 1, 89 >,
 	< 91, 7, 2, 92, 37, 166, 3, 90 >,
 	< 92, 7, 9, 50, 32, 114, 9, 91 >,
 	< 93, 7, 8, 0, 80, 164, 0, 92 >,
 	< 94, 7, 8, 48, 0, 176, 2, 93 >,
 	< 95, 7, 10, 0, 0, 129, 8, 94 >,
 	// order 8
 	< 96, 8, 3, 83, 93, 138, 7, -1 >,
 	< 97, 8, 9, 0, 0, 134, 6, 96 >,
 	< 98, 8, 1, 94, 71, 159, 4, 97 >,
 	< 99, 8, 9, 0, 38, 139, 5, 98 >,
 	< 100, 8, 3, 48, 0, 141, 1, 99 >,
 	< 101, 8, 9, 0, 61, 102, 3, 100 >,
 	< 102, 8, 9, 0, 60, 199, 9, 101 >,
 	< 103, 8, 3, 0, 0, 166, 0, 102 >,
 	< 104, 8, 3, 40, 75, 189, 2, 103 >,
 	< 105, 8, 9, 78, 96, 156, 8, 104 >,
 	< 106, 8, 1, 0, 95, 135, 7, 105 >,
 	< 107, 8, 5, 64, 75, 150, 6, 106 >,
 	// order 9
 	< 108, 9, 6, 0, 0, 129, 4, -1 >,
 	< 109, 9, 1, 0, 56, 133, 5, 108 >,
 	< 110, 9, 4, 0, 91, 115, 1, 109 >,
 	< 111, 9, 10, 46, 96, 156, 3, 110 >,
 	< 112, 9, 3, 0, 0, 174, 9, 111 >,
 	< 113, 9, 4, 65, 80, 181, 0, 112 >,
 	< 114, 9, 6, 0, 32, 158, 2, 113 >,
 	< 115, 9, 3, 0, 82, 147, 8, 114 >,
 	< 116, 9, 1, 0, 44, 175, 7, 115 >,
 	< 117, 9, 3, 0, 56, 188, 6, 116 >,
