/*********************************************
 * OPL 12.10.0.0 Data
 * Author: Kinast
 * Creation date: Aug 17, 2021 at 11:50:19 AM
 *********************************************/

 nOrders = 100;
 nTasks = 1200;

 nWorkgroups = 10;
 nWorkstations = 50;

 nCobots = 0;
 cobotTimeFactor = 0.7;

 workstations = {
 	< 0, "Workstation 0", 0, 1.13, 0.97, 1, 5 >,
 	< 1, "Workstation 1", 1, 0.8, 1.16, 1, 4 >,
 	< 2, "Workstation 2", 2, 0.82, 0.77, 1, 5 >,
 	< 3, "Workstation 3", 0, 0.76, 0.99, 1, 2 >,
 	< 4, "Workstation 4", 3, 1.11, 1.23, 1, 5 >,
 	< 5, "Workstation 5", 4, 1.12, 1.07, 1, 3 >,
 	< 6, "Workstation 6", 5, 1.16, 0.8, 1, 1 >,
 	< 7, "Workstation 7", 6, 0.87, 0.98, 1, 1 >,
 	< 8, "Workstation 8", 6, 1.01, 1.22, 1, 1 >,
 	< 9, "Workstation 9", 7, 1.19, 1.19, 1, 3 >,
 	< 10, "Workstation 10", 8, 0.93, 0.99, 1, 5 >,
 	< 11, "Workstation 11", 5, 0.83, 1.23, 1, 1 >,
 	< 12, "Workstation 12", 0, 1.21, 1.14, 1, 3 >,
 	< 13, "Workstation 13", 6, 0.97, 0.78, 1, 1 >,
 	< 14, "Workstation 14", 9, 0.87, 0.8, 1, 2 >,
 	< 15, "Workstation 15", 8, 1.1, 0.83, 1, 1 >,
 	< 16, "Workstation 16", 1, 1.14, 1.11, 1, 4 >,
 	< 17, "Workstation 17", 0, 0.8, 1.11, 1, 3 >,
 	< 18, "Workstation 18", 2, 1.04, 1.17, 1, 5 >,
 	< 19, "Workstation 19", 3, 1.23, 1.08, 1, 1 >,
 	< 20, "Workstation 20", 4, 1.08, 0.93, 1, 1 >,
 	< 21, "Workstation 21", 1, 0.8, 0.99, 1, 1 >,
 	< 22, "Workstation 22", 3, 1.13, 1.2, 1, 3 >,
 	< 23, "Workstation 23", 3, 1.02, 1.15, 1, 1 >,
 	< 24, "Workstation 24", 4, 1.17, 1.03, 1, 3 >,
 	< 25, "Workstation 25", 7, 0.77, 0.86, 1, 2 >,
 	< 26, "Workstation 26", 5, 1, 0.97, 1, 4 >,
 	< 27, "Workstation 27", 9, 1.18, 1.03, 1, 1 >,
 	< 28, "Workstation 28", 5, 1.21, 1.1, 1, 2 >,
 	< 29, "Workstation 29", 9, 1.12, 1.1, 1, 4 >,
 	< 30, "Workstation 30", 3, 1.05, 1.09, 1, 2 >,
 	< 31, "Workstation 31", 0, 1.16, 0.96, 1, 1 >,
 	< 32, "Workstation 32", 2, 1.08, 0.87, 1, 1 >,
 	< 33, "Workstation 33", 7, 0.86, 0.93, 1, 1 >,
 	< 34, "Workstation 34", 2, 1.17, 1.25, 1, 1 >,
 	< 35, "Workstation 35", 7, 1.1, 1.21, 1, 3 >,
 	< 36, "Workstation 36", 9, 0.77, 1.16, 1, 2 >,
 	< 37, "Workstation 37", 5, 1.16, 0.92, 1, 4 >,
 	< 38, "Workstation 38", 6, 0.75, 0.99, 1, 1 >,
 	< 39, "Workstation 39", 8, 1.25, 1.09, 1, 2 >,
 	< 40, "Workstation 40", 6, 0.81, 1.04, 1, 2 >,
 	< 41, "Workstation 41", 2, 0.86, 1.03, 1, 5 >,
 	< 42, "Workstation 42", 8, 1.07, 0.85, 1, 2 >,
